-3.141592653589793; -1.0
-3.0133643820146996; -1.0
-2.885136110439606; -1.0
-2.7569078388645125; -1.0
-2.628679567289419; -1.0
-2.500451295714325; -1.0
-2.3722230241392315; -1.0
-2.243994752564138; -1.0
-2.1157664809890444; -1.0
-1.9875382094139509; -1.0
-1.8593099378388573; -1.0
-1.7310816662637636; -1.0
-1.60285339468867; -1.0
-1.4746251231135765; -1.0
-1.3463968515384828; -1.0
-1.2181685799633892; -1.0
-1.0899403083882957; -1.0
-0.9617120368132022; -1.0
-0.8334837652381086; -1.0
-0.7052554936630151; -1.0
-0.5770272220879216; -1.0
-0.4487989505128276; -1.0
-0.32057067893773405; -1.0
-0.19234240736264052; -1.0
-0.06411413578754699; -1.0
0.06411413578754654; 1.0
0.19234240736264008; 1.0
0.3205706789377336; 1.0
0.4487989505128276; 1.0
0.5770272220879211; 1.0
0.7052554936630147; 1.0
0.8334837652381082; 1.0
0.9617120368132017; 1.0
1.0899403083882957; 1.0
1.2181685799633888; 1.0
1.3463968515384828; 1.0
1.4746251231135759; 1.0
1.6028533946886698; 1.0
1.731081666263763; 1.0
1.859309937838857; 1.0
1.98753820941395; 1.0
2.115766480989044; 1.0
2.243994752564138; 1.0
2.372223024139231; 1.0
2.500451295714325; 1.0
2.628679567289418; 1.0
2.756907838864512; 1.0
2.885136110439605; 1.0
3.013364382014699; 1.0
3.141592653589793; 1.0
