-0.01; 0
-0.009591836734693878; 0
-0.009183673469387756; 0
-0.008775510204081634; 0
-0.00836734693877551; 0
-0.007959183673469388; 0
-0.007551020408163266; 0
-0.0071428571428571435; 0
-0.0067346938775510205; 0
-0.0063265306122448975; 0
-0.005918367346938775; 0
-0.005510204081632653; 0
-0.005102040816326531; 0
-0.004693877551020408; 0
-0.004285714285714286; 0
-0.003877551020408163; 0
-0.0034693877551020408; 0
-0.0030612244897959186; 0
-0.0026530612244897956; 0
-0.0022448979591836735; 0
-0.0018367346938775505; 0
-0.0014285714285714284; 0
-0.0010204081632653062; 0
-0.0006122448979591841; 0
-0.00020408163265306194; 0
0.00020408163265306194; 0.06407021998071315
0.0006122448979591841; 0.19115862870137243
0.0010204081632653062; 0.3151082180236207
0.0014285714285714284; 0.43388373911755806
0.0018367346938775505; 0.5455349012105485
0.0022448979591836744; 0.6482283953077886
0.0026530612244897965; 0.7402779970753157
0.0030612244897959186; 0.8201722545969559
0.0034693877551020408; 0.8865993063730001
0.003877551020408163; 0.9384684220497603
0.004285714285714287; 0.9749279121818237
0.004693877551020409; 0.9953791129491982
0.005102040816326531; 0.9994862162006879
0.005510204081632653; 0.9871817834144502
0.005918367346938775; 0.9586678530366607
0.006326530612244899; 0.9144126230158123
0.00673469387755102; 0.8551427630053462
0.0071428571428571435; 0.7818314824680296
0.007551020408163267; 0.6956825506034858
0.007959183673469388; 0.5981105304912158
0.008367346938775512; 0.49071755200393735
0.008775510204081632; 0.3752670048793745
0.009183673469387756; 0.25365458390950696
0.009591836734693876; 0.1278771616845065
0.01; 1.2246467991473532e-16
