-3.141592653589793; 0.0
-3.0133643820146996; 0.12822827157509353
-2.885136110439606; 0.25645654315018707
-2.7569078388645125; 0.3846848147252806
-2.628679567289419; 0.5129130863003741
-2.500451295714325; 0.6411413578754681
-2.3722230241392315; 0.7693696294505616
-2.243994752564138; 0.8975979010256552
-2.1157664809890444; 1.0258261726007487
-1.9875382094139509; 1.1540544441758422
-1.8593099378388573; 1.2822827157509358
-1.7310816662637636; 1.4105109873260295
-1.60285339468867; 1.538739258901123
-1.4746251231135765; 1.6669675304762166
-1.3463968515384828; 1.7951958020513104
-1.2181685799633892; 1.9234240736264039
-1.0899403083882957; 2.0516523452014974
-0.9617120368132022; 2.179880616776591
-0.8334837652381086; 2.3081088883516845
-0.7052554936630151; 2.436337159926778
-0.5770272220879216; 2.5645654315018716
-0.4487989505128276; 2.6927937030769655
-0.32057067893773405; 2.821021974652059
-0.19234240736264052; 2.9492502462271526
-0.06411413578754699; 3.077478517802246
0.06411413578754654; 3.2057067893773397
0.19234240736264008; 3.333935060952433
0.3205706789377336; 3.4621633325275267
0.4487989505128276; 3.5903916041026207
0.5770272220879211; 3.7186198756777142
0.7052554936630147; 3.8468481472528078
0.8334837652381082; 3.9750764188279013
0.9617120368132017; 4.103304690402995
1.0899403083882957; 4.231532961978089
1.2181685799633888; 4.359761233553182
1.3463968515384828; 4.487989505128276
1.4746251231135759; 4.616217776703369
1.6028533946886698; 4.744446048278463
1.731081666263763; 4.872674319853556
1.859309937838857; 5.00090259142865
1.98753820941395; 5.129130863003743
2.115766480989044; 5.257359134578837
2.243994752564138; 5.385587406153931
2.372223024139231; 5.513815677729024
2.500451295714325; 5.642043949304118
2.628679567289418; 5.770272220879211
2.756907838864512; 5.898500492454305
2.885136110439605; 6.026728764029398
3.013364382014699; 6.154957035604492
3.141592653589793; 6.283185307179586
